encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
256192,2018-12-14 22:00:00,BLACK BEAR,COLWOOD,1,0,48.4236112,-123.4933333,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256183,2018-12-14 20:54:50,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256172,2018-12-14 20:43:44,BLACK BEAR,PORT COQUITLAM,1,0,49.2734018,-122.7422691,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256158,2018-12-14 20:38:18,BLACK BEAR,UNION BAY,1,0,49.5831558,-124.8847363,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256176,2018-12-14 17:34:37,BLACK BEAR,POWELL RIVER,1,0,49.8355556,-124.5244444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
256164,2018-12-14 17:09:33,BLACK BEAR,EDGEWATER,1,0,50.6997223,-116.1355556,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
256165,2018-12-14 16:44:21,BLACK BEAR,POWELL RIVER,1,0,49.8355556,-124.5244444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256174,2018-12-14 11:42:54,BLACK BEAR,SECHELT,1,0,49.5044787,-123.7831066,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256180,2018-12-14 11:22:00,BLACK BEAR,REVELSTOKE,1,0,50.9988889,-118.1958333,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
256155,2018-12-14 10:29:40,BLACK BEAR,COMOX,1,0,49.6838901,-124.9572832,OTHER,WILDLIFE IN TRAP,OTHER,COS
256156,2018-12-14 10:22:09,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256150,2018-12-14 09:23:41,BLACK BEAR,CAMPBELL RIVER,1,0,50.0221728,-125.2499816,GARBAGE,DAMAGE TO PROPERTY,DESTROYED BY COS,COS
256141,2018-12-14 08:03:15,BLACK BEAR,SHAWNIGAN LAKE,1,0,48.6575935,-123.6277102,COMPOST,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
256137,2018-12-14 07:04:46,BLACK BEAR,,1,0,53.913051,-122.7452849,OTHER,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
256146,2018-12-14 00:01:00,BLACK BEAR,REVELSTOKE,1,0,50.992214,-118.1782662,GARBAGE,FOOD CONDITIONED,OTHER,COS
256162,2018-12-14 00:01:00,BLACK BEAR,QUALICUM BEACH,1,0,49.3050314,-124.4841912,"COMMERCIAL - VINEYARDS/ORCHARD, CROPS",FOOD CONDITIONED,ADVICE PROVIDED,COS
256135,2018-12-13 23:40:30,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256133,2018-12-13 22:34:18,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256211,2018-12-13 22:00:00,BLACK BEAR,NANAIMO,1,0,49.1638889,-123.9380556,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256134,2018-12-13 21:13:19,BLACK BEAR,NORTH VAN,1,0,49.352027,-123.1086285,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256132,2018-12-13 20:55:52,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256129,2018-12-13 18:59:54,BLACK BEAR,SOOKE,1,0,48.382192,-123.7331781,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256128,2018-12-13 17:47:28,BLACK BEAR,DECLINED,1,0,53.913051,-122.7452849,GARBAGE,FOOD CONDITIONED,OTHER,COS
256149,2018-12-13 16:00:00,BLACK BEAR,HORSEFLY,0,1,52.3332678,-121.4180127,NOT APPLICABLE,ORPHANED,TRAP SET - NO CAPTURE,COS
256119,2018-12-13 14:27:12,BLACK BEAR,DAVIS BAY,1,0,49.442394,-123.726128,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256109,2018-12-13 13:01:04,BLACK BEAR,CASSIDY,1,0,49.0498151,-123.8846843,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256106,2018-12-13 11:26:46,BLACK BEAR,,0,1,53.913051,-122.7452849,OTHER,FOOD CONDITIONED,DESTROYED BY COS,COS
256105,2018-12-13 10:12:37,BLACK BEAR,PARKSVILLE,1,0,49.297904,-124.3286943,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,NOT SPECIFIED,COS
256107,2018-12-13 09:13:59,BLACK BEAR,COOMBS,1,0,49.3021994,-124.4080753,"LIVESTOCK, LIVESTOCK FEED",DAMAGE TO PROPERTY,TRAP SET - NO CAPTURE,COS
256097,2018-12-13 08:52:46,BLACK BEAR,SQUAMISH,1,0,49.7021128,-123.136062,COMPOST,FOOD CONDITIONED,NOT SPECIFIED,COS
256098,2018-12-13 08:49:16,BLACK BEAR,COUTENAY,1,0,49.7062132,-124.9859302,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256086,2018-12-13 01:20:00,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256085,2018-12-12 23:33:28,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256084,2018-12-12 23:01:18,BLACK BEAR,COLWOOD,1,0,48.4167589,-123.5067939,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256081,2018-12-12 21:39:17,BLACK BEAR,REVELSTOKE,1,0,50.9846346,-118.1697474,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256074,2018-12-12 15:03:42,BLACK BEAR,SUMMERLAND,1,0,49.6022223,-119.6819444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256112,2018-12-12 15:00:00,BLACK BEAR,MADEIRA,1,0,49.6206016,-124.0486303,NOT APPLICABLE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
256071,2018-12-12 13:39:45,BLACK BEAR,LANTZVILLE,1,0,49.2511394,-124.1542473,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
256387,2018-12-12 13:33:49,BLACK BEAR,COURTENAY,1,0,49.6774047,-125.0307652,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
256069,2018-12-12 12:37:13,BLACK BEAR,MAPLE RIDGE,1,0,49.2380424,-122.5632811,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256067,2018-12-12 12:01:04,BLACK BEAR,EDGEWATER,1,0,50.6997223,-116.1355556,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
256066,2018-12-12 11:55:00,BLACK BEAR,CAMPBELL RIVER,1,0,50.0362307,-125.2762877,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256065,2018-12-12 11:26:31,BLACK BEAR,COQUITLAM,0,1,49.2913487,-122.7220475,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
256061,2018-12-12 10:57:03,BLACK BEAR,CAMPBELL RIVER,1,0,50.0257349,-125.2702715,BIRD FEEDERS,FOOD CONDITIONED,ADVICE PROVIDED,COS
256060,2018-12-12 09:58:35,BLACK BEAR,SECHELT,1,0,49.4675181,-123.7411818,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256046,2018-12-12 07:35:28,BLACK BEAR,MISSION,1,0,49.1428848,-122.3240337,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256044,2018-12-12 06:53:15,BLACK BEAR,KIMBERLEY,1,0,49.685,-115.9816667,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256045,2018-12-12 06:45:00,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
256042,2018-12-12 05:00:58,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256040,2018-12-12 04:23:31,BLACK BEAR,PORT MOODY,1,0,49.3020607,-122.8587542,GARBAGE,FOOD CONDITIONED,OTHER,COS
256073,2018-12-12 04:00:00,BLACK BEAR,PORT ALBERNI,1,0,49.2636234,-124.7989485,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256034,2018-12-11 22:01:15,BLACK BEAR,COQUITLAM,1,0,49.2586765,-122.8090591,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256033,2018-12-11 21:10:08,BLACK BEAR,LANTZVILLE,1,0,49.251388,-124.1646017,GARBAGE,FOOD CONDITIONED,GONE ON ARRIVAL,COS
256032,2018-12-11 20:14:54,BLACK BEAR,PORT COQUITLAM,1,0,49.2402947,-122.7865089,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256028,2018-12-11 17:54:28,BLACK BEAR,PARKSVILLE,1,0,49.3044936,-124.3246364,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256026,2018-12-11 15:37:33,BLACK BEAR,NELSON,1,0,49.4933334,-117.2958333,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256025,2018-12-11 15:05:04,BLACK BEAR,COLWOOD,1,0,48.4088457,-123.5069816,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256017,2018-12-11 13:22:11,BLACK BEAR,DEEP BAY,1,0,49.4664818,-124.7180663,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
256016,2018-12-11 13:12:57,BLACK BEAR,FANNY BAY,1,0,49.49,-124.8119444,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
256015,2018-12-11 13:02:13,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,INJURED/DISTRESSED,DESTROYED BY COS,COS
256010,2018-12-11 12:19:45,BLACK BEAR,LANGFORD,1,0,48.4103845,-123.5168136,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
256020,2018-12-11 11:25:44,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,NOT APPLICABLE,ORPHANED,GONE ON ARRIVAL,COS
256008,2018-12-11 10:12:32,BLACK BEAR,CHEMAINUS,1,0,48.9446003,-123.7533136,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
256007,2018-12-11 09:48:11,BLACK BEAR,PROPHET RIVER,1,0,58.0832045,-122.7014919,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256003,2018-12-11 08:53:14,BLACK BEAR,PROFIT RIVER,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255996,2018-12-11 01:22:14,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
255995,2018-12-10 22:36:50,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255993,2018-12-10 21:40:53,BLACK BEAR,COQUITLAM,1,0,49.2472285,-122.8137198,GARBAGE,FOOD CONDITIONED,OTHER,COS
255992,2018-12-10 21:34:14,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255988,2018-12-10 20:30:00,BLACK BEAR,ROYSTON,1,0,49.6375873,-124.9240995,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255991,2018-12-10 19:43:42,BLACK BEAR,DUNCAN,1,0,48.7786112,-123.7080556,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
255990,2018-12-10 19:17:15,BLACK BEAR,DUNCAN,1,0,48.7786112,-123.7080556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255987,2018-12-10 18:58:53,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,GARBAGE,FOOD CONDITIONED,OTHER,COS
255985,2018-12-10 18:34:50,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255983,2018-12-10 16:26:43,BLACK BEAR,CHASE RIVER,1,0,49.118438,-123.9277696,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255981,2018-12-10 16:20:26,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
255979,2018-12-10 15:44:46,BLACK BEAR,PRINCE GEORGE,1,0,53.8784381,-122.7756651,GARBAGE,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
255977,2018-12-10 15:23:09,BLACK BEAR,MISSION,1,0,49.1436123,-122.3234278,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255975,2018-12-10 14:36:08,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,GARBAGE,FOOD CONDITIONED,OTHER,COS
255974,2018-12-10 13:51:23,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
255970,2018-12-10 12:19:55,BLACK BEAR,MAPLE RIDGE,1,0,49.1848202,-122.5550488,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255965,2018-12-10 11:43:02,BLACK BEAR,PENDER HARBOUR,1,0,49.6846935,-123.9571393,GARBAGE,FOOD CONDITIONED,GONE ON ARRIVAL,COS
255963,2018-12-10 11:15:48,BLACK BEAR,SECHELT,1,0,49.5054971,-123.7827263,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255957,2018-12-10 10:12:54,BLACK BEAR,GARDEN BAY,1,0,49.6331586,-124.0347181,BIRD FEEDERS,FOOD CONDITIONED,NOT SPECIFIED,COS
255955,2018-12-10 09:20:36,BLACK BEAR,PORT ALBERNI,1,0,49.2632334,-124.8125084,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255952,2018-12-10 08:59:47,BLACK BEAR,QUALICUM BAY,1,0,49.3801009,-124.6188483,"GARBAGE, OTHER",FOOD CONDITIONED,ADVICE PROVIDED,COS
255951,2018-12-10 08:40:48,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255950,2018-12-10 08:32:51,BLACK BEAR,PORT ALBERNI,1,0,49.2596441,-124.8061759,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255946,2018-12-10 03:02:48,BLACK BEAR,COLWOOD,1,0,48.4067272,-123.5062436,GARBAGE,FOOD CONDITIONED,OTHER,COS
255945,2018-12-10 01:52:39,BLACK BEAR,PRINCE GEORGE,1,0,53.8548442,-122.816954,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
256089,2018-12-10 00:00:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,SIGHTINGS,NOT SPECIFIED,COS
255958,2018-12-09 23:00:00,BLACK BEAR,COMOX,1,0,49.6727778,-124.9277778,GARBAGE,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
255944,2018-12-09 22:59:38,BLACK BEAR,QUESNEL,1,0,52.9797223,-122.4936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255943,2018-12-09 21:22:28,BLACK BEAR,COLWOOD,1,0,48.406006,-123.5081696,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
255941,2018-12-09 21:13:21,BLACK BEAR,COLWOOD,1,0,48.4075157,-123.5072549,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255938,2018-12-09 20:11:36,BLACK BEAR,NANOOSE BAY,1,0,49.2664818,-124.2013702,NOT APPLICABLE,CONFINED,ADVICE PROVIDED,COS
255934,2018-12-09 16:41:59,BLACK BEAR,EDGEWATER,0,1,50.6997223,-116.1355556,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
255933,2018-12-09 16:34:49,BLACK BEAR,COMOX,1,0,49.6839199,-124.9573086,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255931,2018-12-09 15:30:10,BLACK BEAR,EDGEWATER,0,2,50.6960752,-116.1319905,BIRD FEEDERS,ORPHANED,TRANSFERRED TO REHAB,COS
255920,2018-12-09 10:57:50,BLACK BEAR,PRINCE GEORGE,1,0,53.8508822,-122.8258743,"BIRD FEEDERS, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
255913,2018-12-09 08:46:02,BLACK BEAR,NANAIMO,1,0,49.1224295,-123.9284599,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255916,2018-12-09 05:00:00,BLACK BEAR,MISSION,1,0,49.1578797,-122.3435007,"BEEHIVE, OTHER",DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
255930,2018-12-09 02:30:00,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,FREEZER,FOOD CONDITIONED,ADVICE PROVIDED,COS
255925,2018-12-09 02:00:00,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
255906,2018-12-09 00:30:00,BLACK BEAR,COQUITMAM,1,0,49.2461882,-122.8129671,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255904,2018-12-08 21:38:07,BLACK BEAR,COLWOOD,1,0,48.4308237,-123.5135815,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255909,2018-12-08 18:43:54,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,FOOD CONDITIONED,OTHER,COS
255901,2018-12-08 18:30:23,BLACK BEAR,NELSON,1,0,49.4933334,-117.2958333,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
255898,2018-12-08 15:52:56,BLACK BEAR,VANCOUVER,1,0,49.2611112,-123.1138889,GARBAGE,FOOD CONDITIONED,OTHER,COS
255897,2018-12-08 15:37:44,BLACK BEAR,KASLO,0,1,49.8972932,-116.9099966,,AGGRESSIVE,ADVICE PROVIDED,COS
255890,2018-12-08 14:19:51,BLACK BEAR,COLWOOD,1,0,48.4233979,-123.5095603,"COMPOST, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
255883,2018-12-08 13:22:12,BLACK BEAR,WEST VANCOUVER,1,0,49.3539425,-123.1196582,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255878,2018-12-08 12:31:01,BLACK BEAR,CASTLEGAR,1,0,49.2854673,-117.6641374,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255880,2018-12-08 11:11:48,BLACK BEAR,MAPLE RIDGE,1,0,49.1913236,-122.557422,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255873,2018-12-08 10:18:45,BLACK BEAR,SOOKE,1,0,48.377085,-123.7435702,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255872,2018-12-08 01:17:04,BLACK BEAR,SOOKE,1,0,48.3787695,-123.7434899,GARBAGE,FOOD CONDITIONED,OTHER,COS
255871,2018-12-08 01:14:20,BLACK BEAR,SOOKE,1,0,48.3771396,-123.7435946,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255870,2018-12-07 22:54:43,BLACK BEAR,REVELSTOKE,1,0,50.9791589,-118.1809812,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255866,2018-12-07 16:41:05,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,COMPOST,FOOD CONDITIONED,NOT SPECIFIED,COS
255859,2018-12-07 15:42:37,BLACK BEAR,WEST VANCOUVER,1,0,49.3444076,-123.124834,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255853,2018-12-07 14:10:23,BLACK BEAR,WEST VANCOUVER,1,0,49.3570437,-123.1201122,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
255852,2018-12-07 13:29:00,BLACK BEAR,PORT MOODY,1,0,49.2822223,-122.8294444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255850,2018-12-07 12:43:01,BLACK BEAR,HORSEFLY,1,0,52.3332678,-121.4180127,NOT APPLICABLE,ORPHANED,GONE ON ARRIVAL,COS
255846,2018-12-07 11:37:40,BLACK BEAR,SHAWNIGAN LAKE,1,0,48.6564908,-123.6387351,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255845,2018-12-07 11:10:49,BLACK BEAR,WEST VANCOUVER,1,0,49.3639,-123.1181849,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
255849,2018-12-07 10:11:00,GRIZZLY BEAR,KINGCOME INLET,1,0,50.9498214,-126.2015151,,SIGHTINGS,ADVICE PROVIDED,COS
255830,2018-12-07 08:40:00,BLACK BEAR,LANGFORD,1,0,48.4497223,-123.5044444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255835,2018-12-07 08:00:00,BLACK BEAR,PORT COQUITLAM,1,0,49.2333115,-122.7735079,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255824,2018-12-07 07:06:12,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255823,2018-12-07 06:40:00,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255834,2018-12-07 05:00:00,BLACK BEAR,GOLDEN,1,0,51.3197682,-116.94232,LIVESTOCK,FOOD CONDITIONED,ADVICE PROVIDED,COS
255857,2018-12-07 04:00:00,BLACK BEAR,SALMON ARM,1,0,50.6999027,-119.2678522,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255822,2018-12-07 03:21:44,BLACK BEAR,BURNABY,1,0,49.254292,-122.9483381,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255821,2018-12-07 01:12:38,BLACK BEAR,DUNCAN,1,0,48.7965488,-123.7214249,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255848,2018-12-07 00:01:00,BLACK BEAR,PORT ALBERNI,1,0,49.2688435,-124.907361,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255844,2018-12-07 00:00:00,BLACK BEAR,PORT COQUITLAM,1,0,49.2332541,-122.7761072,BIRD FEEDERS,FOOD CONDITIONED,OTHER,COS
255820,2018-12-06 23:35:57,BLACK BEAR,CAMPBELL RIVER,1,0,50.0195745,-125.2512942,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255819,2018-12-06 23:24:14,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255818,2018-12-06 22:22:18,BLACK BEAR,PRINCE GEORGE,1,0,53.8769207,-122.7736004,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255817,2018-12-06 22:15:44,GRIZZLY BEAR,KITIMAT,1,0,54.0465341,-128.6630982,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
255816,2018-12-06 22:08:10,BLACK BEAR,NORTH VANCOUVER,1,0,49.3298816,-123.0635786,COMPOST,FOOD CONDITIONED,NOT SPECIFIED,COS
255813,2018-12-06 20:01:23,GRIZZLY BEAR,WILLIAMS LAKE,0,1,52.1291667,-122.14,NOT APPLICABLE,WILDLIFE IN TRAP,SHORT-DISTANCE RELOCATION,COS
255836,2018-12-06 20:00:00,BLACK BEAR,MAPLE RIDGE,1,0,49.2607022,-122.5745468,"GARBAGE, OTHER",FOOD CONDITIONED,OTHER,COS
255847,2018-12-06 20:00:00,BLACK BEAR,GOLDEN,1,0,51.3157559,-116.9386899,LIVESTOCK,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
255806,2018-12-06 16:25:32,BLACK BEAR,CHERRY CREEK,1,0,49.2831462,-124.7847344,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255799,2018-12-06 14:35:07,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,ORPHANED,OTHER,COS
255794,2018-12-06 14:19:12,BLACK BEAR,VALEMOUNT,1,0,52.8294445,-119.28,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
255795,2018-12-06 13:51:48,BLACK BEAR,CAMPBELL RIVER,1,0,50.0195818,-125.2510429,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255797,2018-12-06 13:00:32,BLACK BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,"COMPOST, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,NOT SPECIFIED,COS
255851,2018-12-06 12:00:00,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,,CONFINED,ADVICE PROVIDED,COS
255783,2018-12-06 10:46:56,BLACK BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255779,2018-12-06 10:02:28,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,NOT APPLICABLE,DEAD WILDLIFE,OTHER,COS
255776,2018-12-06 08:55:37,BLACK BEAR,KIMBERLEY,1,0,49.6862837,-115.9851928,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255777,2018-12-06 08:30:00,BLACK BEAR,PORT MOODY,1,0,49.2822223,-122.8294444,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
255772,2018-12-06 07:43:51,BLACK BEAR,COQUITLAM,1,0,49.3186736,-122.7950217,"BARBEQUE, FREEZER",FOOD CONDITIONED,ADVICE PROVIDED,COS
255771,2018-12-06 06:09:59,BLACK BEAR,SOOKE,1,0,48.3849657,-123.7372237,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255770,2018-12-06 05:25:10,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255759,2018-12-06 00:58:03,BLACK BEAR,NORTH VANCOUVER,1,0,49.3365204,-123.1161323,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
255786,2018-12-06 00:01:00,BLACK BEAR,PRINCETON,1,0,49.4602778,-120.5077778,"GARBAGE, OTHER",FOOD CONDITIONED,NOT SPECIFIED,COS
255760,2018-12-05 23:11:42,BLACK BEAR,PORT ALBERNI,1,0,49.2564588,-124.810362,GARBAGE,FOOD CONDITIONED,OTHER,COS
255775,2018-12-05 23:00:00,BLACK BEAR,LANGFORD,1,0,48.4497223,-123.5044444,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
255790,2018-12-05 23:00:00,BLACK BEAR,WEST VANCOUVER,1,0,49.350053,-123.1472203,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255758,2018-12-05 22:55:23,BLACK BEAR,PORT COQUITLAM,1,0,49.2310991,-122.7769571,GARBAGE,FOOD CONDITIONED,OTHER,COS
255755,2018-12-05 21:37:45,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
